id;code_arr;name_arr;longitude;latitude
1;1191;KAYES;;
2;1191;KAYES;;
3;1191;KAYES;;
4;1191;KAYES;;
5;1191;KAYES;;
6;1191;KAYES;;
7;1101;KAYES CENTRAL;;
8;1101;KAYES CENTRAL;;
9;1101;KAYES CENTRAL;;
10;1101;KAYES CENTRAL;;
11;1101;KAYES CENTRAL;;
12;1101;KAYES CENTRAL;;
13;1101;KAYES CENTRAL;;
14;1101;KAYES CENTRAL;;
15;1101;KAYES CENTRAL;;
16;1101;KAYES CENTRAL;;
17;1101;KAYES CENTRAL;;
18;1101;KAYES CENTRAL;;
19;1101;KAYES CENTRAL;;
20;1101;KAYES CENTRAL;;
21;1101;KAYES CENTRAL;;
22;1101;KAYES CENTRAL;;
23;1101;KAYES CENTRAL;;
24;1101;KAYES CENTRAL;;
25;1133;DIAMOU;;
26;1133;DIAMOU;;
27;1133;DIAMOU;;
28;1133;DIAMOU;;
29;1133;DIAMOU;;
30;1133;DIAMOU;;
31;1133;DIAMOU;;
32;1133;DIAMOU;;
33;1133;DIAMOU;;
34;1133;DIAMOU;;
35;1133;DIAMOU;;
36;1133;DIAMOU;;
37;1133;DIAMOU;;
38;1133;DIAMOU;;
39;1133;DIAMOU;;
40;1133;DIAMOU;;
41;1133;DIAMOU;;
42;1133;DIAMOU;;
43;1133;DIAMOU;;
44;1133;DIAMOU;;
45;1133;DIAMOU;;
46;1117;AOUROU;;
47;1117;AOUROU;;
48;1117;AOUROU;;
49;1117;AOUROU;;
50;1117;AOUROU;;
51;1117;AOUROU;;
52;1117;AOUROU;;
53;1117;AOUROU;;
54;1117;AOUROU;;
55;1117;AOUROU;;
56;1117;AOUROU;;
57;1109;AMBIDEDI;;
58;1109;AMBIDEDI;;
59;1109;AMBIDEDI;;
60;1109;AMBIDEDI;;
61;1109;AMBIDEDI;;
62;1109;AMBIDEDI;;
63;1109;AMBIDEDI;;
64;1109;AMBIDEDI;;
65;1109;AMBIDEDI;;
66;1101;KAYES CENTRAL;;
67;1101;KAYES CENTRAL;;
68;1101;KAYES CENTRAL;;
69;1101;KAYES CENTRAL;;
70;1101;KAYES CENTRAL;;
71;1101;KAYES CENTRAL;;
72;1109;AMBIDEDI;;
73;1109;AMBIDEDI;;
74;1109;AMBIDEDI;;
75;1109;AMBIDEDI;;
76;1109;AMBIDEDI;;
77;1109;AMBIDEDI;;
78;1109;AMBIDEDI;;
79;1109;AMBIDEDI;;
80;1109;AMBIDEDI;;
81;1109;AMBIDEDI;;
82;1149;LONTOU;;
83;1149;LONTOU;;
84;1149;LONTOU;;
85;1149;LONTOU;;
86;1149;LONTOU;;
87;1149;LONTOU;;
88;1149;LONTOU;;
89;1149;LONTOU;;
90;1149;LONTOU;;
91;1149;LONTOU;;
92;1117;AOUROU;;
93;1117;AOUROU;;
94;1117;AOUROU;;
95;1117;AOUROU;;
96;1117;AOUROU;;
97;1117;AOUROU;;
98;1117;AOUROU;;
99;1109;AMBIDEDI;;
100;1109;AMBIDEDI;;
101;1109;AMBIDEDI;;
102;1109;AMBIDEDI;;
103;1109;AMBIDEDI;;
104;1109;AMBIDEDI;;
105;1109;AMBIDEDI;;
106;1109;AMBIDEDI;;
107;1109;AMBIDEDI;;
108;1109;AMBIDEDI;;
109;1109;AMBIDEDI;;
110;1109;AMBIDEDI;;
111;1109;AMBIDEDI;;
112;1109;AMBIDEDI;;
113;1101;KAYES CENTRAL;;
114;1101;KAYES CENTRAL;;
115;1101;KAYES CENTRAL;;
116;1101;KAYES CENTRAL;;
117;1101;KAYES CENTRAL;;
118;1101;KAYES CENTRAL;;
119;1101;KAYES CENTRAL;;
120;1101;KAYES CENTRAL;;
121;1101;KAYES CENTRAL;;
122;1101;KAYES CENTRAL;;
123;1101;KAYES CENTRAL;;
124;1173;SEGALA;;
125;1141;KOUSSANE;;
126;1141;KOUSSANE;;
127;1141;KOUSSANE;;
128;1141;KOUSSANE;;
129;1141;KOUSSANE;;
130;1141;KOUSSANE;;
131;1141;KOUSSANE;;
132;1141;KOUSSANE;;
133;1141;KOUSSANE;;
134;1141;KOUSSANE;;
135;1141;KOUSSANE;;
136;1141;KOUSSANE;;
137;1141;KOUSSANE;;
138;1141;KOUSSANE;;
139;1141;KOUSSANE;;
140;1141;KOUSSANE;;
141;1141;KOUSSANE;;
142;1141;KOUSSANE;;
143;1141;KOUSSANE;;
144;1141;KOUSSANE;;
145;1141;KOUSSANE;;
146;1141;KOUSSANE;;
147;1141;KOUSSANE;;
148;1141;KOUSSANE;;
149;1141;KOUSSANE;;
150;1141;KOUSSANE;;
151;1101;KAYES CENTRAL;;
152;1101;KAYES CENTRAL;;
153;1101;KAYES CENTRAL;;
154;1101;KAYES CENTRAL;;
155;1101;KAYES CENTRAL;;
156;1101;KAYES CENTRAL;;
157;1101;KAYES CENTRAL;;
158;1101;KAYES CENTRAL;;
159;1101;KAYES CENTRAL;;
160;1101;KAYES CENTRAL;;
161;1101;KAYES CENTRAL;;
162;1101;KAYES CENTRAL;;
163;1101;KAYES CENTRAL;;
164;1101;KAYES CENTRAL;;
165;1101;KAYES CENTRAL;;
166;1101;KAYES CENTRAL;;
167;1149;LONTOU;;
168;1149;LONTOU;;
169;1149;LONTOU;;
170;1149;LONTOU;;
171;1149;LONTOU;;
172;1149;LONTOU;;
173;1149;LONTOU;;
174;1149;LONTOU;;
175;1149;LONTOU;;
176;1149;LONTOU;;
177;1149;LONTOU;;
178;1149;LONTOU;;
179;1149;LONTOU;;
180;1149;LONTOU;;
181;1149;LONTOU;;
182;1149;LONTOU;;
183;1149;LONTOU;;
184;1149;LONTOU;;
185;1149;LONTOU;;
186;1173;SEGALA;;
187;1173;SEGALA;;
188;1173;SEGALA;;
189;1173;SEGALA;;
190;1173;SEGALA;;
191;1173;SEGALA;;
192;1173;SEGALA;;
193;1173;SEGALA;;
194;1173;SEGALA;;
195;1173;SEGALA;;
196;1173;SEGALA;;
197;1173;SEGALA;;
198;1173;SEGALA;;
199;1173;SEGALA;;
200;1173;SEGALA;;
201;1173;SEGALA;;
202;1173;SEGALA;;
203;1173;SEGALA;;
204;1157;SADIOLA;;
205;1157;SADIOLA;;
206;1157;SADIOLA;;
207;1157;SADIOLA;;
208;1157;SADIOLA;;
209;1157;SADIOLA;;
210;1157;SADIOLA;;
211;1157;SADIOLA;;
212;1157;SADIOLA;;
213;1157;SADIOLA;;
214;1157;SADIOLA;;
215;1157;SADIOLA;;
216;1157;SADIOLA;;
217;1157;SADIOLA;;
218;1157;SADIOLA;;
219;1157;SADIOLA;;
220;1157;SADIOLA;;
221;1157;SADIOLA;;
222;1157;SADIOLA;;
223;1157;SADIOLA;;
224;1157;SADIOLA;;
225;1157;SADIOLA;;
226;1157;SADIOLA;;
227;1157;SADIOLA;;
228;1157;SADIOLA;;
229;1157;SADIOLA;;
230;1157;SADIOLA;;
231;1157;SADIOLA;;
232;1157;SADIOLA;;
233;1157;SADIOLA;;
234;1157;SADIOLA;;
235;1157;SADIOLA;;
236;1157;SADIOLA;;
237;1157;SADIOLA;;
238;1157;SADIOLA;;
239;1157;SADIOLA;;
240;1157;SADIOLA;;
241;1157;SADIOLA;;
242;1157;SADIOLA;;
243;1157;SADIOLA;;
244;1157;SADIOLA;;
245;1157;SADIOLA;;
246;1117;AOUROU;;
247;1117;AOUROU;;
248;1117;AOUROU;;
249;1117;AOUROU;;
250;1117;AOUROU;;
251;1117;AOUROU;;
252;1165;SAME;;
253;1165;SAME;;
254;1165;SAME;;
255;1165;SAME;;
256;1165;SAME;;
257;1165;SAME;;
258;1165;SAME;;
259;1165;SAME;;
260;1165;SAME;;
261;1165;SAME;;
262;1165;SAME;;
263;1165;SAME;;
264;1165;SAME;;
265;1165;SAME;;
266;1165;SAME;;
267;1165;SAME;;
268;1165;SAME;;
269;1173;SEGALA;;
270;1173;SEGALA;;
271;1173;SEGALA;;
272;1173;SEGALA;;
273;1173;SEGALA;;
274;1173;SEGALA;;
275;1173;SEGALA;;
276;1173;SEGALA;;
277;1173;SEGALA;;
278;1173;SEGALA;;
279;1173;SEGALA;;
280;1173;SEGALA;;
281;1173;SEGALA;;
282;1173;SEGALA;;
283;1173;SEGALA;;
284;1173;SEGALA;;
285;1173;SEGALA;;
286;1173;SEGALA;;
287;1173;SEGALA;;
288;1173;SEGALA;;
289;1125;DIADIOUMERA;;
290;1125;DIADIOUMERA;;
291;1125;DIADIOUMERA;;
292;1125;DIADIOUMERA;;
293;1125;DIADIOUMERA;;
294;1125;DIADIOUMERA;;
295;1125;DIADIOUMERA;;
296;1125;DIADIOUMERA;;
297;1125;DIADIOUMERA;;
298;1125;DIADIOUMERA;;
299;1125;DIADIOUMERA;;
300;1125;DIADIOUMERA;;
301;1125;DIADIOUMERA;;
302;1125;DIADIOUMERA;;
303;1125;DIADIOUMERA;;
304;1125;DIADIOUMERA;;
305;1125;DIADIOUMERA;;
306;1125;DIADIOUMERA;;
307;1101;KAYES CENTRAL;;
308;1101;KAYES CENTRAL;;
309;1101;KAYES CENTRAL;;
310;1109;AMBIDEDI;;
311;1109;AMBIDEDI;;
312;1109;AMBIDEDI;;
313;1109;AMBIDEDI;;
314;1109;AMBIDEDI;;
315;1109;AMBIDEDI;;
316;1109;AMBIDEDI;;
317;1109;AMBIDEDI;;
318;1109;AMBIDEDI;;
319;1109;AMBIDEDI;;
320;1109;AMBIDEDI;;
321;1109;AMBIDEDI;;
322;1201;BAFOULABE CENTRAL;;
323;1201;BAFOULABE CENTRAL;;
324;1201;BAFOULABE CENTRAL;;
325;1201;BAFOULABE CENTRAL;;
326;1201;BAFOULABE CENTRAL;;
327;1201;BAFOULABE CENTRAL;;
328;1201;BAFOULABE CENTRAL;;
329;1201;BAFOULABE CENTRAL;;
330;1201;BAFOULABE CENTRAL;;
331;1201;BAFOULABE CENTRAL;;
332;1201;BAFOULABE CENTRAL;;
333;1201;BAFOULABE CENTRAL;;
334;1201;BAFOULABE CENTRAL;;
335;1201;BAFOULABE CENTRAL;;
336;1201;BAFOULABE CENTRAL;;
337;1201;BAFOULABE CENTRAL;;
338;1201;BAFOULABE CENTRAL;;
339;1201;BAFOULABE CENTRAL;;
340;1201;BAFOULABE CENTRAL;;
341;1201;BAFOULABE CENTRAL;;
342;1201;BAFOULABE CENTRAL;;
343;1201;BAFOULABE CENTRAL;;
344;1201;BAFOULABE CENTRAL;;
345;1201;BAFOULABE CENTRAL;;
346;1201;BAFOULABE CENTRAL;;
347;1212;BAMAFELE;;
348;1212;BAMAFELE;;
349;1212;BAMAFELE;;
350;1212;BAMAFELE;;
351;1212;BAMAFELE;;
352;1212;BAMAFELE;;
353;1212;BAMAFELE;;
354;1212;BAMAFELE;;
355;1212;BAMAFELE;;
356;1212;BAMAFELE;;
357;1212;BAMAFELE;;
358;1212;BAMAFELE;;
359;1212;BAMAFELE;;
360;1212;BAMAFELE;;
361;1212;BAMAFELE;;
362;1212;BAMAFELE;;
363;1212;BAMAFELE;;
364;1212;BAMAFELE;;
365;1212;BAMAFELE;;
366;1212;BAMAFELE;;
367;1212;BAMAFELE;;
368;1223;DIAKON;;
369;1223;DIAKON;;
370;1223;DIAKON;;
371;1223;DIAKON;;
372;1223;DIAKON;;
373;1223;DIAKON;;
374;1223;DIAKON;;
375;1223;DIAKON;;
376;1223;DIAKON;;
377;1223;DIAKON;;
378;1223;DIAKON;;
379;1223;DIAKON;;
380;1223;DIAKON;;
381;1223;DIAKON;;
382;1223;DIAKON;;
383;1223;DIAKON;;
384;1223;DIAKON;;
385;1234;DIALLAN;;
386;1234;DIALLAN;;
387;1234;DIALLAN;;
388;1234;DIALLAN;;
389;1234;DIALLAN;;
390;1234;DIALLAN;;
391;1234;DIALLAN;;
392;1234;DIALLAN;;
393;1234;DIALLAN;;
394;1234;DIALLAN;;
395;1234;DIALLAN;;
396;1234;DIALLAN;;
397;1234;DIALLAN;;
398;1234;DIALLAN;;
399;1234;DIALLAN;;
400;1234;DIALLAN;;
401;1234;DIALLAN;;
402;1234;DIALLAN;;
403;1234;DIALLAN;;
404;1212;BAMAFELE;;
405;1212;BAMAFELE;;
406;1212;BAMAFELE;;
407;1212;BAMAFELE;;
408;1212;BAMAFELE;;
409;1212;BAMAFELE;;
410;1212;BAMAFELE;;
411;1212;BAMAFELE;;
412;1212;BAMAFELE;;
413;1212;BAMAFELE;;
414;1212;BAMAFELE;;
415;1212;BAMAFELE;;
416;1212;BAMAFELE;;
417;1212;BAMAFELE;;
418;1212;BAMAFELE;;
419;1212;BAMAFELE;;
420;1212;BAMAFELE;;
421;1212;BAMAFELE;;
422;1256;MAHINA;;
423;1256;MAHINA;;
424;1256;MAHINA;;
425;1256;MAHINA;;
426;1256;MAHINA;;
427;1256;MAHINA;;
428;1256;MAHINA;;
429;1256;MAHINA;;
430;1239;GOUNDARA;;
431;1239;GOUNDARA;;
432;1239;GOUNDARA;;
433;1239;GOUNDARA;;
434;1239;GOUNDARA;;
435;1239;GOUNDARA;;
436;1239;GOUNDARA;;
437;1239;GOUNDARA;;
438;1239;GOUNDARA;;
439;1239;GOUNDARA;;
440;1239;GOUNDARA;;
441;1239;GOUNDARA;;
442;1239;GOUNDARA;;
443;1239;GOUNDARA;;
444;1239;GOUNDARA;;
445;1239;GOUNDARA;;
446;1239;GOUNDARA;;
447;1239;GOUNDARA;;
448;1239;GOUNDARA;;
449;1239;GOUNDARA;;
450;1239;GOUNDARA;;
451;1239;GOUNDARA;;
452;1239;GOUNDARA;;
453;1239;GOUNDARA;;
454;1239;GOUNDARA;;
455;1239;GOUNDARA;;
456;1239;GOUNDARA;;
457;1239;GOUNDARA;;
458;1245;KOUNDIAN;;
459;1245;KOUNDIAN;;
460;1245;KOUNDIAN;;
461;1245;KOUNDIAN;;
462;1245;KOUNDIAN;;
463;1245;KOUNDIAN;;
464;1245;KOUNDIAN;;
465;1245;KOUNDIAN;;
466;1245;KOUNDIAN;;
467;1245;KOUNDIAN;;
468;1245;KOUNDIAN;;
469;1245;KOUNDIAN;;
470;1245;KOUNDIAN;;
471;1245;KOUNDIAN;;
472;1245;KOUNDIAN;;
473;1245;KOUNDIAN;;
474;1245;KOUNDIAN;;
475;1245;KOUNDIAN;;
476;1245;KOUNDIAN;;
477;1245;KOUNDIAN;;
478;1245;KOUNDIAN;;
479;1245;KOUNDIAN;;
480;1245;KOUNDIAN;;
481;1245;KOUNDIAN;;
482;1256;MAHINA;;
483;1256;MAHINA;;
484;1256;MAHINA;;
485;1256;MAHINA;;
486;1256;MAHINA;;
487;1256;MAHINA;;
488;1256;MAHINA;;
489;1256;MAHINA;;
490;1256;MAHINA;;
491;1256;MAHINA;;
492;1256;MAHINA;;
493;1256;MAHINA;;
494;1256;MAHINA;;
495;1256;MAHINA;;
496;1256;MAHINA;;
497;1256;MAHINA;;
498;1256;MAHINA;;
499;1256;MAHINA;;
500;1256;MAHINA;;
501;1256;MAHINA;;
502;1256;MAHINA;;
503;1256;MAHINA;;
504;1256;MAHINA;;
505;1256;MAHINA;;
506;1256;MAHINA;;
507;1256;MAHINA;;
508;1256;MAHINA;;
509;1256;MAHINA;;
510;1256;MAHINA;;
511;1256;MAHINA;;
512;1256;MAHINA;;
513;1256;MAHINA;;
514;1256;MAHINA;;
515;1256;MAHINA;;
516;1256;MAHINA;;
517;1256;MAHINA;;
518;1267;OUALIA;;
519;1267;OUALIA;;
520;1267;OUALIA;;
521;1267;OUALIA;;
522;1267;OUALIA;;
523;1267;OUALIA;;
524;1267;OUALIA;;
525;1267;OUALIA;;
526;1267;OUALIA;;
527;1267;OUALIA;;
528;1267;OUALIA;;
529;1267;OUALIA;;
530;1267;OUALIA;;
531;1267;OUALIA;;
532;1267;OUALIA;;
533;1267;OUALIA;;
534;1267;OUALIA;;
535;1267;OUALIA;;
536;1267;OUALIA;;
537;1267;OUALIA;;
538;1267;OUALIA;;
539;1267;OUALIA;;
540;1267;OUALIA;;
541;1267;OUALIA;;
542;1267;OUALIA;;
543;1267;OUALIA;;
544;1267;OUALIA;;
545;1267;OUALIA;;
546;1267;OUALIA;;
547;1267;OUALIA;;
548;1278;OUSSOUBIDIAGNA;;
549;1278;OUSSOUBIDIAGNA;;
550;1278;OUSSOUBIDIAGNA;;
551;1278;OUSSOUBIDIAGNA;;
552;1278;OUSSOUBIDIAGNA;;
553;1278;OUSSOUBIDIAGNA;;
554;1278;OUSSOUBIDIAGNA;;
555;1278;OUSSOUBIDIAGNA;;
556;1278;OUSSOUBIDIAGNA;;
557;1278;OUSSOUBIDIAGNA;;
558;1278;OUSSOUBIDIAGNA;;
559;1278;OUSSOUBIDIAGNA;;
560;1278;OUSSOUBIDIAGNA;;
561;1278;OUSSOUBIDIAGNA;;
562;1278;OUSSOUBIDIAGNA;;
563;1278;OUSSOUBIDIAGNA;;
564;1278;OUSSOUBIDIAGNA;;
565;1278;OUSSOUBIDIAGNA;;
566;1278;OUSSOUBIDIAGNA;;
567;1278;OUSSOUBIDIAGNA;;
568;1278;OUSSOUBIDIAGNA;;
569;1278;OUSSOUBIDIAGNA;;
570;1278;OUSSOUBIDIAGNA;;
571;1278;OUSSOUBIDIAGNA;;
572;1278;OUSSOUBIDIAGNA;;
573;1278;OUSSOUBIDIAGNA;;
574;1278;OUSSOUBIDIAGNA;;
575;1278;OUSSOUBIDIAGNA;;
576;1278;OUSSOUBIDIAGNA;;
577;1278;OUSSOUBIDIAGNA;;
578;1278;OUSSOUBIDIAGNA;;
579;1278;OUSSOUBIDIAGNA;;
580;1278;OUSSOUBIDIAGNA;;
581;1278;OUSSOUBIDIAGNA;;
582;1278;OUSSOUBIDIAGNA;;
583;1278;OUSSOUBIDIAGNA;;
584;1278;OUSSOUBIDIAGNA;;
585;1278;OUSSOUBIDIAGNA;;
586;1278;OUSSOUBIDIAGNA;;
587;1278;OUSSOUBIDIAGNA;;
588;1278;OUSSOUBIDIAGNA;;
589;1278;OUSSOUBIDIAGNA;;
590;1301;DIEMA CENTRAL;;
591;1301;DIEMA CENTRAL;;
592;1301;DIEMA CENTRAL;;
593;1301;DIEMA CENTRAL;;
594;1301;DIEMA CENTRAL;;
595;1301;DIEMA CENTRAL;;
596;1301;DIEMA CENTRAL;;
597;1301;DIEMA CENTRAL;;
598;1301;DIEMA CENTRAL;;
599;1301;DIEMA CENTRAL;;
600;1301;DIEMA CENTRAL;;
601;1301;DIEMA CENTRAL;;
602;1301;DIEMA CENTRAL;;
603;1318;BEMA;;
604;1318;BEMA;;
605;1318;BEMA;;
606;1318;BEMA;;
607;1318;BEMA;;
608;1318;BEMA;;
609;1318;BEMA;;
610;1318;BEMA;;
611;1318;BEMA;;
612;1318;BEMA;;
613;1318;BEMA;;
614;1318;BEMA;;
615;1318;BEMA;;
616;1318;BEMA;;
617;1318;BEMA;;
618;1318;BEMA;;
619;1318;BEMA;;
620;1318;BEMA;;
621;1318;BEMA;;
622;1318;BEMA;;
623;1318;BEMA;;
624;1318;BEMA;;
625;1318;BEMA;;
626;1335;DIANGOUNTE CAMARA;;
627;1335;DIANGOUNTE CAMARA;;
628;1335;DIANGOUNTE CAMARA;;
629;1335;DIANGOUNTE CAMARA;;
630;1335;DIANGOUNTE CAMARA;;
631;1335;DIANGOUNTE CAMARA;;
632;1335;DIANGOUNTE CAMARA;;
633;1335;DIANGOUNTE CAMARA;;
634;1335;DIANGOUNTE CAMARA;;
635;1335;DIANGOUNTE CAMARA;;
636;1335;DIANGOUNTE CAMARA;;
637;1335;DIANGOUNTE CAMARA;;
638;1335;DIANGOUNTE CAMARA;;
639;1301;DIEMA CENTRAL;;
640;1301;DIEMA CENTRAL;;
641;1301;DIEMA CENTRAL;;
642;1301;DIEMA CENTRAL;;
643;1301;DIEMA CENTRAL;;
644;1301;DIEMA CENTRAL;;
645;1301;DIEMA CENTRAL;;
646;1301;DIEMA CENTRAL;;
647;1301;DIEMA CENTRAL;;
648;1301;DIEMA CENTRAL;;
649;1301;DIEMA CENTRAL;;
650;1301;DIEMA CENTRAL;;
651;1301;DIEMA CENTRAL;;
652;1301;DIEMA CENTRAL;;
653;1369;LAKAMANE;;
654;1369;LAKAMANE;;
655;1369;LAKAMANE;;
656;1369;LAKAMANE;;
657;1352;DIOUMARA;;
658;1352;DIOUMARA;;
659;1352;DIOUMARA;;
660;1352;DIOUMARA;;
661;1352;DIOUMARA;;
662;1352;DIOUMARA;;
663;1352;DIOUMARA;;
664;1352;DIOUMARA;;
665;1352;DIOUMARA;;
666;1352;DIOUMARA;;
667;1352;DIOUMARA;;
668;1352;DIOUMARA;;
669;1352;DIOUMARA;;
670;1352;DIOUMARA;;
671;1352;DIOUMARA;;
672;1352;DIOUMARA;;
673;1352;DIOUMARA;;
674;1352;DIOUMARA;;
675;1318;BEMA;;
676;1318;BEMA;;
677;1318;BEMA;;
678;1335;DIANGOUNTE CAMARA;;
679;1335;DIANGOUNTE CAMARA;;
680;1335;DIANGOUNTE CAMARA;;
681;1352;DIOUMARA;;
682;1352;DIOUMARA;;
683;1352;DIOUMARA;;
684;1352;DIOUMARA;;
685;1352;DIOUMARA;;
686;1352;DIOUMARA;;
687;1352;DIOUMARA;;
688;1318;BEMA;;
689;1318;BEMA;;
690;1318;BEMA;;
691;1318;BEMA;;
692;1318;BEMA;;
693;1318;BEMA;;
694;1318;BEMA;;
695;1318;BEMA;;
696;1318;BEMA;;
697;1318;BEMA;;
698;1318;BEMA;;
699;1318;BEMA;;
700;1318;BEMA;;
701;1318;BEMA;;
702;1369;LAKAMANE;;
703;1369;LAKAMANE;;
704;1369;LAKAMANE;;
705;1369;LAKAMANE;;
706;1369;LAKAMANE;;
707;1369;LAKAMANE;;
708;1369;LAKAMANE;;
709;1369;LAKAMANE;;
710;1369;LAKAMANE;;
711;1369;LAKAMANE;;
712;1369;LAKAMANE;;
713;1369;LAKAMANE;;
714;1369;LAKAMANE;;
715;1369;LAKAMANE;;
716;1369;LAKAMANE;;
717;1369;LAKAMANE;;
718;1335;DIANGOUNTE CAMARA;;
719;1335;DIANGOUNTE CAMARA;;
720;1335;DIANGOUNTE CAMARA;;
721;1335;DIANGOUNTE CAMARA;;
722;1301;DIEMA CENTRAL;;
723;1301;DIEMA CENTRAL;;
724;1301;DIEMA CENTRAL;;
725;1369;LAKAMANE;;
726;1369;LAKAMANE;;
727;1369;LAKAMANE;;
728;1369;LAKAMANE;;
729;1369;LAKAMANE;;
730;1369;LAKAMANE;;
731;1401;KENIEBA CENTRAL;;
732;1401;KENIEBA CENTRAL;;
733;1401;KENIEBA CENTRAL;;
734;1401;KENIEBA CENTRAL;;
735;1401;KENIEBA CENTRAL;;
736;1401;KENIEBA CENTRAL;;
737;1401;KENIEBA CENTRAL;;
738;1401;KENIEBA CENTRAL;;
739;1401;KENIEBA CENTRAL;;
740;1401;KENIEBA CENTRAL;;
741;1401;KENIEBA CENTRAL;;
742;1401;KENIEBA CENTRAL;;
743;1401;KENIEBA CENTRAL;;
744;1401;KENIEBA CENTRAL;;
745;1401;KENIEBA CENTRAL;;
746;1401;KENIEBA CENTRAL;;
747;1401;KENIEBA CENTRAL;;
748;1401;KENIEBA CENTRAL;;
749;1401;KENIEBA CENTRAL;;
750;1401;KENIEBA CENTRAL;;
751;1401;KENIEBA CENTRAL;;
752;1401;KENIEBA CENTRAL;;
753;1401;KENIEBA CENTRAL;;
754;1401;KENIEBA CENTRAL;;
755;1401;KENIEBA CENTRAL;;
756;1401;KENIEBA CENTRAL;;
757;1401;KENIEBA CENTRAL;;
758;1429;DOMBIA;;
759;1429;DOMBIA;;
760;1429;DOMBIA;;
761;1429;DOMBIA;;
762;1429;DOMBIA;;
763;1429;DOMBIA;;
764;1429;DOMBIA;;
765;1429;DOMBIA;;
766;1429;DOMBIA;;
767;1429;DOMBIA;;
768;1429;DOMBIA;;
769;1429;DOMBIA;;
770;1429;DOMBIA;;
771;1429;DOMBIA;;
772;1429;DOMBIA;;
773;1429;DOMBIA;;
774;1429;DOMBIA;;
775;1401;KENIEBA CENTRAL;;
776;1401;KENIEBA CENTRAL;;
777;1401;KENIEBA CENTRAL;;
778;1401;KENIEBA CENTRAL;;
779;1401;KENIEBA CENTRAL;;
780;1401;KENIEBA CENTRAL;;
781;1401;KENIEBA CENTRAL;;
782;1401;KENIEBA CENTRAL;;
783;1401;KENIEBA CENTRAL;;
784;1401;KENIEBA CENTRAL;;
785;1401;KENIEBA CENTRAL;;
786;1415;DIALAFARA;;
787;1415;DIALAFARA;;
788;1415;DIALAFARA;;
789;1415;DIALAFARA;;
790;1415;DIALAFARA;;
791;1415;DIALAFARA;;
792;1415;DIALAFARA;;
793;1415;DIALAFARA;;
794;1415;DIALAFARA;;
795;1415;DIALAFARA;;
796;1415;DIALAFARA;;
797;1415;DIALAFARA;;
798;1415;DIALAFARA;;
799;1415;DIALAFARA;;
800;1415;DIALAFARA;;
801;1415;DIALAFARA;;
802;1415;DIALAFARA;;
803;1415;DIALAFARA;;
804;1415;DIALAFARA;;
805;1415;DIALAFARA;;
806;1415;DIALAFARA;;
807;1415;DIALAFARA;;
808;1415;DIALAFARA;;
809;1415;DIALAFARA;;
810;1415;DIALAFARA;;
811;1415;DIALAFARA;;
812;1415;DIALAFARA;;
813;1415;DIALAFARA;;
814;1415;DIALAFARA;;
815;1415;DIALAFARA;;
816;1415;DIALAFARA;;
817;1415;DIALAFARA;;
818;1415;DIALAFARA;;
819;1415;DIALAFARA;;
820;1429;DOMBIA;;
821;1429;DOMBIA;;
822;1429;DOMBIA;;
823;1429;DOMBIA;;
824;1429;DOMBIA;;
825;1443;FALEA;;
826;1443;FALEA;;
827;1443;FALEA;;
828;1443;FALEA;;
829;1443;FALEA;;
830;1443;FALEA;;
831;1443;FALEA;;
832;1443;FALEA;;
833;1443;FALEA;;
834;1443;FALEA;;
835;1443;FALEA;;
836;1443;FALEA;;
837;1443;FALEA;;
838;1443;FALEA;;
839;1443;FALEA;;
840;1443;FALEA;;
841;1443;FALEA;;
842;1443;FALEA;;
843;1443;FALEA;;
844;1457;FARABA;;
845;1457;FARABA;;
846;1457;FARABA;;
847;1457;FARABA;;
848;1457;FARABA;;
849;1457;FARABA;;
850;1457;FARABA;;
851;1457;FARABA;;
852;1457;FARABA;;
853;1457;FARABA;;
854;1457;FARABA;;
855;1457;FARABA;;
856;1401;KENIEBA CENTRAL;;
857;1401;KENIEBA CENTRAL;;
858;1401;KENIEBA CENTRAL;;
859;1401;KENIEBA CENTRAL;;
860;1401;KENIEBA CENTRAL;;
861;1401;KENIEBA CENTRAL;;
862;1401;KENIEBA CENTRAL;;
863;1401;KENIEBA CENTRAL;;
864;1471;KASSAMA;;
865;1471;KASSAMA;;
866;1471;KASSAMA;;
867;1471;KASSAMA;;
868;1471;KASSAMA;;
869;1471;KASSAMA;;
870;1471;KASSAMA;;
871;1471;KASSAMA;;
872;1471;KASSAMA;;
873;1471;KASSAMA;;
874;1471;KASSAMA;;
875;1471;KASSAMA;;
876;1471;KASSAMA;;
877;1471;KASSAMA;;
878;1471;KASSAMA;;
879;1471;KASSAMA;;
880;1471;KASSAMA;;
881;1471;KASSAMA;;
882;1471;KASSAMA;;
883;1471;KASSAMA;;
884;1471;KASSAMA;;
885;1471;KASSAMA;;
886;1471;KASSAMA;;
887;1471;KASSAMA;;
888;1471;KASSAMA;;
889;1457;FARABA;;
890;1457;FARABA;;
891;1457;FARABA;;
892;1457;FARABA;;
893;1457;FARABA;;
894;1457;FARABA;;
895;1457;FARABA;;
896;1457;FARABA;;
897;1457;FARABA;;
898;1457;FARABA;;
899;1457;FARABA;;
900;1457;FARABA;;
901;1457;FARABA;;
902;1457;FARABA;;
903;1457;FARABA;;
904;1457;FARABA;;
905;1457;FARABA;;
906;1457;FARABA;;
907;1457;FARABA;;
908;1457;FARABA;;
909;1457;FARABA;;
