id_com;name_com;id_cercle
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
3;NAMALA GUIMBA;5
4;NIANTANSO;5
4;NIANTANSO;5
4;NIANTANSO;5
4;NIANTANSO;5
4;NIANTANSO;5
4;NIANTANSO;5
5;SABOULA;5
5;SABOULA;5
5;SABOULA;5
5;SABOULA;5
5;SABOULA;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
6;SEBEKORO;5
7;SEFETO NORD;5
7;SEFETO NORD;5
7;SEFETO NORD;5
7;SEFETO NORD;5
7;SEFETO NORD;5
7;SEFETO NORD;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
8;SEFETO OUEST;5
9;SENKO;5
9;SENKO;5
9;SENKO;5
9;SENKO;5
9;SENKO;5
9;SENKO;5
9;SENKO;5
0;SIRAKORO;5
0;SIRAKORO;5
0;SIRAKORO;5
0;SIRAKORO;5
0;SIRAKORO;5
0;SIRAKORO;5
0;SIRAKORO;5
0;SIRAKORO;5
0;SIRAKORO;5
1;SOURANSAN TOMOTO;5
1;SOURANSAN TOMOTO;5
1;SOURANSAN TOMOTO;5
1;SOURANSAN TOMOTO;5
1;SOURANSAN TOMOTO;5
2;TAMBAGA;5
2;TAMBAGA;5
2;TAMBAGA;5
2;TAMBAGA;5
2;TAMBAGA;5
2;TAMBAGA;5
2;TAMBAGA;5
2;TAMBAGA;5
2;TAMBAGA;5
3;TOUKOTO;5
3;TOUKOTO;5
3;TOUKOTO;5
3;TOUKOTO;5
3;TOUKOTO;5
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
1;NIORO COMMUNE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
2;BANIERE KORE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
3;DIABIGUE;6
4;DIARRA;6
4;DIARRA;6
4;DIARRA;6
4;DIARRA;6
4;DIARRA;6
4;DIARRA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
5;DIAYE COURA;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
6;GAVINANE;6
7;GOGUI;6
7;GOGUI;6
7;GOGUI;6
7;GOGUI;6
7;GOGUI;6
7;GOGUI;6
7;GOGUI;6
7;GOGUI;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
8;GUETEMA;6
9;KADIABA KADIEL;6
9;KADIABA KADIEL;6
9;KADIABA KADIEL;6
9;KADIABA KADIEL;6
9;KADIABA KADIEL;6
9;KADIABA KADIEL;6
9;KADIABA KADIEL;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
0;KORERA KORE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
1;NIORO TOUGOUNE RANGABE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
2;SANDARE;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
3;SIMBI;6
4;TROUNGOUMBE;6
4;TROUNGOUMBE;6
4;TROUNGOUMBE;6
4;TROUNGOUMBE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
5;YERERE;6
6;YOURI;6
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
1;GUIDIME;7
2;DIAFOUNOU DIONGAGA;7
2;DIAFOUNOU DIONGAGA;7
2;DIAFOUNOU DIONGAGA;7
2;DIAFOUNOU DIONGAGA;7
2;DIAFOUNOU DIONGAGA;7
2;DIAFOUNOU DIONGAGA;7
2;DIAFOUNOU DIONGAGA;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
3;DIAFOUNOU GORY;7
4;FANGA;7
4;FANGA;7
4;FANGA;7
5;GORY;7
5;GORY;7
5;GORY;7
5;GORY;7
5;GORY;7
5;GORY;7
5;GORY;7
5;GORY;7
5;GORY;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
6;KIRANE KANIAGA;7
7;KONSIGA;7
7;KONSIGA;7
7;KONSIGA;7
8;KREMIS;7
8;KREMIS;7
8;KREMIS;7
8;KREMIS;7
8;KREMIS;7
9;MAREKAFO;7
9;MAREKAFO;7
9;MAREKAFO;7
0;SOUMPOU;7
0;SOUMPOU;7
0;SOUMPOU;7
0;SOUMPOU;7
0;SOUMPOU;7
1;TOYA;7
1;TOYA;7
1;TOYA;7
2;TRINGA;7
2;TRINGA;7
2;TRINGA;7
2;TRINGA;7
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
1;KOULIKORO COMMUNE;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
2;DINANDOUGOU;11
3;DOUMBA;11
3;DOUMBA;11
3;DOUMBA;11
3;DOUMBA;11
3;DOUMBA;11
3;DOUMBA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
4;KOULA;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
5;MEGUETAN;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
6;NYAMINA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
7;SIRAKOROLA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
8;TIENFALA;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
9;TOUGOUNI;11
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
1;BANAMBA;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
2;BEN KADI;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
3;BORON;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
4;DUGUWOLOWULA;12
5;KIBAN;12
5;KIBAN;12
5;KIBAN;12
5;KIBAN;12
5;KIBAN;12
5;KIBAN;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
6;MADINA SACKO;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
7;SEBETE;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
8;TOUBACORO;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
9;TOUKOROBA;12
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
1;KALADOUGOU;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
2;BANCO;13
3;BENKADI;13
3;BENKADI;13
3;BENKADI;13
3;BENKADI;13
3;BENKADI;13
3;BENKADI;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
4;BINKO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
5;DEGNEKORO;13
6;DIEBE;13
6;DIEBE;13
6;DIEBE;13
6;DIEBE;13
6;DIEBE;13
6;DIEBE;13
6;DIEBE;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
7;DIEDOUGOU;13
8;DIOUMAN;13
8;DIOUMAN;13
8;DIOUMAN;13
8;DIOUMAN;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
9;DOLENDOUGOU;13
0;GUEGNEKA;13
0;GUEGNEKA;13
0;GUEGNEKA;13
0;GUEGNEKA;13
0;GUEGNEKA;13
0;GUEGNEKA;13
0;GUEGNEKA;13
0;GUEGNEKA;13
1;JEKAFO;13
1;JEKAFO;13
1;JEKAFO;13
1;JEKAFO;13
1;JEKAFO;13
1;JEKAFO;13
1;JEKAFO;13
1;JEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
2;KEMEKAFO;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
3;KERELA;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
4;KILIDOUGOU;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
5;MASSIGUI;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
6;N'DLONDOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
7;N'GARADOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
8;N'GOLOBOUGOU;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
9;NANGOLA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
0;NIANTJILA;13
1;TENINDOUGOU;13
